id,tweets_en,searchQuery,Sentiment
1720318361538625717,"CCTV footage from #Cancer center in #Gaza this was the only place where patients could still receive cancer treatment.
#Israel strike destroyed the facility with the patients, #nurse and #doctors still inside. The staff didn't abandon their patients.",Gaza,negative
1720022212755980429,"Live report via amar minutes

Islamic forces official release:
""We destroyed two incoming enemy vehicles in the eastern area of ​​Zaitoun, Gaza, with Yassin-105 rockets.""
17.08 WIB",Gaza,neutral
1717973607635366114,Message from Gaza . Please please stop,Gaza,negative
1720311681081827619,"The Russian Ministry of Emergency Situations, on the instructions of Vladimir Putin, sent two planes with humanitarian aid to the Gaza Strip, Russian media write.

Two Il-76 aircraft will deliver 28 tons of humanitarian cargo for the Gaza Strip, the Ministry of Emergency Situations reports",Gaza,neutral
1720220394433421710,"Gaza children's request... 

Do you #Boycott ?",Gaza,negative
1719942751502860532,"🚨 South Korean intelligence agency:
North Korea may send weapons to armed groups in the Middle East to fight the Israelis.
#Survivor #Gaza_under_attack #Palestine",Gaza,negative
1720204009028407384,"A call that will make the sky tremble!
Can't make sentences,
It only calls out to its owner!
""My God!"" Says.
Maybe the trumpet of Israfil(as) is such a call!
…
#Gaza #Palestine #Terroristisrael",Gaza,neutral
1719641758143754516,"This war isn’t a war between Israel and Gaza. It’s a war between falsehood and truth, a war between the Arrogant Powers and faith.",Gaza,negative
1720168036307738828,"Israel just dropped 25,000 tons of explosives on the Gaza Strip, the equivalent of 2 nuclear bombs

Oh my God 😭",Gaza,negative
1720318730045899184,"Israel-Hamas war: IDF troops encircle Gaza City, urge civilians to evacuate as they close in on Hamas leadership hideouts opindia.com/2023/11/israel-h…",Gaza,negative
1720149740334076179,"This is what Joe Biden, Justin Trudeau, Rishi Sunak, Emmanuel Macron, Ursula von der Leyen and other Western leaders are supporting in Gaza.",Gaza,neutral
1719709486993101044,"Let the volunteer Israeli dogs who flock under my tweets read this.
Why was Hamas hiding in the tunnels? Were they going to catch the bombs dropped from the planes with their hands? You won't ask that, you will ask why the cowardly Israeli dogs couldn't enter by land, why they couldn't confront Hamas and fight face to face, but instead massacred innocent people with planes. When they entered with tanks, you will talk about whether Hamas ran away or fought like lions.
Why did the Israeli terrorists abandon their eighty-ton tanks and run away in the face of foot soldiers? That's what you're going to ask, not talk about things.
Why does Hamas wear masks? That's why Turkish soldiers wear them, my idiot friend.
You will ask not why Hamas attacked, why it took civilians hostage, but why the dogs, which have been killing even defenseless innocent Palestinian children who have been playing on the streets for years, abandoned their own citizens and ran away when Hamas responded.
You will ask why those Palestinians, whom you call civilians, expelled them from their homes at gunpoint and settled in those houses, why the world turned a blind eye when they killed the resisting Palestinians, and why those terrorists, whom you call civilians, were not held accountable to anyone.
And you know, if you can't be, you have to be a little young man. I am an enemy of Islam, I get happy when Muslims are massacred, Israel is the one who commits the massacre, but I still want to blame the Muslims, that's why you can't say I'm bullshitting, but you won't make hypocritical sentences that start with ""we are also Muslims, but..."".
You won't applaud those who say, ""Europe won't take us in, if they did, I'd even be willing to be a garbage collector, I'd be shit in Norway,"" and when a Muslim community is attacked, you won't act nationalist and say, ""We're Turks, what do we care about them?"" You won't worry about the Uyghurs, whom you normally don't care about and who only come to your mind when other Muslims are in trouble.
You don't become a Turk by waltzing and setting off firecrackers on the Republic Day, you are not even a human being, let alone a Turk, a person who comments on the murder of babies by looking at their race and religion, who is devoid of humanity, who does not embrace the country he lives in, who is not respected by the countries he admires, who has assimilated in vain, who is stateless, nationalless, spiritualless, in limbo. You are a despicable species left behind.
If one day you need your help, we will come to your aid, not those you treated like a dog. Because even though a dog acts like a dog, a human acts like a human being. Until then, don't overshadow it, it doesn't want any other blessings.",Hamas,negative
1720318743908061426,"This war will end, when Hamas surrender.",Hamas,negative
1720205091066544180,"LAST MINUTE....
Somali Prime Minister: ""Hamas is not a terrorist, it is an Islamic liberation movement.
Even if our heads are cut off, we will not change our opinion.""",Hamas,neutral
1720188004793254220,"Hamas made a grave mistake on Oct 7th.

They underestimated the will and unity of the Jewish people.  We no longer walk ourselves into gas chambers.   

We no longer hide in attics.  We no longer change our last names to get jobs.  We no longer flee our land.  

We stand our ground and will do so by all means necessary.   

Why? Because we have been forced to.

@micheller3307",Hamas,negative
1720315854024237463,How is Hamas getting uninterrupted internet?,Hamas,neutral
1720109299181977933,"🚨🇮🇱 Israel is MURDERING:

❌ Doctors
❌ Dentists
❌ Medical Students
❌ Rescue workers
❌ Optometrists
❌ UN workers

They are killing everyone BUT Hamas!",Hamas,negative
1720318742520094939,Too bad Hamas stole all the aid money and spent it on weapons as well as digging up the water pipes and using them for rocket launchers!! Actions = consequences. UNRWA is a useless agency that exists to perpetuate sorrow & destitution.,Hamas,negative
1720318742486192551,This guy won’t tell hamas to surrender… clownish!,Hamas,negative
1720072344885186814,"Tara Tarawaneh, a student at @Penn refers to Hamas terrorists as “freedom fighters” and calls the Oct 7 attack “glorious, joyful, and powerful.” 

Tara thinks beheading babies, raping women, murdering 1,400 people including Americans, and burning people alive, is “joyful.” #HamasNazis",Hamas,negative
1720071079018770627,"Here is a new website that contains all videos and images of documented Hamas War Crimes from October 7th, including raw footage from the attacks.   
The world must know the enemy we are fighting. The enemy whose clearly stated intentions are to rid Israel of its Jews and then the world. 

Warning: the images are graphic and difficult to see.  

hamas-massacre.net/",Hamas,negative
1720092771825148186,This is the level of depravity Israel is dealing with. And this is why we shouldn't give a penny to Hamas.,Hamas,negative
1718310532740993128,"While there are so much support by pro-#Palestinians to #Hamas terrorists, where is your support to 12 millions of #Uyghurs in #China ?  There is true #UyghurGenocide going on !
Right, you do not care about your brothers in religion & blood there !
#Israel #IsraelPalestineWar",Hamas,negative
1720318729441964295,"And Hamas loves the idea of Israel, looking more like the bad guy because they’re moving into Gaza. Maybe this was Hamas plan. Maybe they know that they couldn’t win but at least Israel will look like the bad guys.",Gaza,negative
1720266629957742784,"⁉️Will more countries cut their ties with the Israeli regime, in rejection of the genocide against Gaza🇵🇸?

🔎We have analyzed this question in the new edition of Behind the Reason: tinyurl.com/yc3dsta3

#BoycottIsrael #BDS #BoycottIsraeliGoods",Gaza,negative
1720070916166799363,"""Clip may not suit some people""

One of the massacres committed by the occupation today is the bombing of Abu Hussein School in Jabalia Camp, and this school shelters displaced civilians. There is no power or strength except with God...

Israel targeted Abu Hussein school in the Jabalia camp in the north Gaza!!!",Gaza,negative
1720318727806410843,"Thanks to the @Greens for condemning Israeli #WarCrimes against Palestinian people.
#StopArmingIsrael #CeasefireNOW",Gaza,neutral
1720241494013985272,"Please stop with the fundraising campaigns for Gaza. We need all your collective efforts now to demand an immediate ceasefire. We need your power not your pity. We need your power not your money. Please focus on political actions, lobby, speak up, write, contact your rep. etc.",Gaza,neutral
